178,179,324,325,326,327,328,329,495,494,496,498,492,493,497,499,500,501
178,179,324,325,326,327,328,329,495,494,496,498,492,493,497,499,500,501
178,179,324,325,326,327,328,329,495,494,496,498,492,493,497,499,500,501
178,179,324,325,326,327,328,329,495,494,496,498,492,493,497,499,500,501
178,179,324,325,326,327,328,329,495,494,496,498,492,493,497,499,500,501
178,179,324,325,326,327,328,329,495,494,496,498,492,493,497,499,500,501
178,179,324,325,326,327,328,329,495,494,496,498,492,493,497,499,500,501
178,179,324,325,326,327,328,329,495,494,496,498,492,493,497,499,500,501
178,179,324,325,326,327,328,329,495,494,496,498,492,493,497,499,500,501
178,179,324,325,326,327,328,329,495,494,496,498,492,493,497,499,500,501
178,179,324,325,326,327,328,329,495,494,496,498,492,493,497,499,500,501
178,179,324,325,326,327,328,329,495,494,496,498,492,493,497,499,500,501
178,179,324,325,326,327,328,329,495,494,496,498,492,493,497,499,500,501
178,179,324,325,326,327,328,329,495,494,496,498,492,493,497,499,500,501
178,179,324,325,326,327,328,329,495,494,496,498,492,493,497,499,500,501
178,179,324,325,326,327,328,329,495,494,496,498,492,493,497,499,500,501
178,179,324,325,326,327,328,329,495,494,496,498,492,493,497,499,500,501
178,179,324,325,326,327,328,329,495,494,496,498,492,493,497,499,500,501
178,179,324,325,326,327,328,329,495,494,496,498,492,493,497,499,500,501
178,179,324,325,326,327,328,329,495,494,496,498,492,493,497,499,500,501
178,179,324,325,326,327,328,329,495,494,496,498,492,493,497,499,500,501
178,179,324,325,326,327,328,329,495,494,496,498,492,493,497,499,500,501
178,179,324,325,326,327,328,329,495,494,496,498,492,493,497,499,500,501
178,179,324,325,326,327,328,329,495,494,496,498,492,493,497,499,500,501
178,179,324,325,326,327,328,329,495,494,496,498,492,493,497,499,500,501
178,179,324,325,326,327,328,329,495,494,496,498,492,493,497,499,500,501
178,179,324,325,326,327,328,329,495,494,496,498,492,493,497,499,500,501
178,179,324,325,326,327,328,329,495,494,496,498,492,493,497,499,500,501
178,179,324,325,326,327,328,329,495,494,496,498,492,493,497,499,500,501
178,179,324,325,326,327,328,329,495,494,496,498,492,493,497,499,500,501
178,179,324,325,326,327,328,329,495,494,496,498,492,493,497,499,500,501
178,179,324,325,326,327,328,329,495,494,496,498,492,493,497,499,500,501
178,179,324,325,326,327,328,329,495,494,496,499,492,493,497,498,500,501
178,179,324,325,326,327,328,329,495,494,496,499,492,493,497,498,500,501
178,179,324,325,326,327,328,329,495,494,496,499,492,493,497,498,500,501
178,179,324,325,326,327,328,329,495,494,496,499,492,493,497,498,500,501
178,179,324,325,326,327,328,329,495,494,496,499,492,493,497,498,500,501
178,179,324,325,326,327,328,329,495,494,496,499,492,493,497,498,500,501
178,179,324,325,326,327,328,329,495,494,496,499,492,493,497,498,500,501
178,179,324,325,326,327,328,329,495,494,496,499,492,493,497,498,500,501
178,179,324,325,326,327,328,329,495,494,496,499,492,493,497,498,500,501
178,179,324,325,326,327,328,329,495,494,496,499,492,493,497,498,500,501
178,179,324,325,326,327,328,329,495,494,496,499,492,493,497,498,500,501
178,179,324,325,326,327,328,329,495,494,496,499,492,493,497,498,500,501
178,179,324,325,326,327,328,329,495,494,496,499,492,493,497,498,500,501
178,179,324,325,326,327,328,329,495,494,496,499,492,493,497,498,500,501
178,179,324,325,326,327,328,329,495,494,496,499,492,493,497,498,500,501
178,179,324,325,326,327,328,329,495,494,496,499,492,493,497,498,500,501
178,179,324,325,326,327,328,329,495,494,496,499,492,493,497,498,500,501
178,179,324,325,326,327,328,329,495,494,496,499,492,493,497,498,500,501
178,179,324,325,326,327,328,329,495,494,496,499,492,493,497,498,500,501
178,179,324,325,326,327,328,329,495,494,496,499,492,493,497,498,500,501
178,179,324,325,326,327,328,329,495,494,496,499,492,493,497,498,500,501
178,179,324,325,326,327,328,329,495,494,496,499,492,493,497,498,500,501
178,179,324,325,326,327,328,329,495,494,496,499,492,493,497,498,500,501
178,179,324,325,326,327,328,329,495,494,496,499,492,493,497,498,500,501
178,179,324,325,326,327,328,329,495,494,496,499,492,493,497,498,500,501
178,179,324,325,326,327,328,329,495,494,496,499,492,493,497,498,500,501
178,179,324,325,326,327,328,329,495,494,496,499,492,493,497,498,500,501
178,179,324,325,326,327,328,329,495,494,496,499,492,493,497,498,500,501
178,179,324,325,326,327,328,329,495,494,496,499,492,493,497,498,500,501
178,179,324,325,326,327,328,329,495,494,496,499,492,493,497,498,500,501
178,179,324,325,326,327,328,329,495,494,496,499,492,493,497,498,500,501
178,179,324,325,326,327,328,329,495,494,496,499,492,493,497,498,500,501
178,179,324,325,326,327,328,329,495,494,496,499,492,493,497,498,500,501
178,179,324,325,326,327,328,329,495,494,496,499,492,493,497,498,500,501
178,179,324,325,326,327,328,329,495,494,496,499,492,493,497,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,495,494,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,494,495,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,494,495,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,494,495,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,494,495,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,494,495,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,494,495,497,499,492,493,496,498,500,501
178,179,324,325,326,327,328,329,494,495,497,499,496,493,496,498,500,501
178,179,324,325,326,327,328,329,494,495,497,499,496,493,496,498,500,501
178,179,324,325,326,327,328,329,494,495,497,499,496,493,496,498,500,501
178,179,324,325,326,327,328,329,494,495,497,499,496,493,496,498,500,501
178,179,324,325,326,327,328,329,494,495,497,499,496,493,496,498,500,501
178,179,324,325,326,327,328,329,494,495,497,499,496,493,496,498,500,501
178,179,324,325,326,327,328,329,494,495,497,499,496,493,496,498,500,501
178,179,324,325,326,327,328,329,494,495,497,499,496,493,496,498,500,501
178,179,324,325,326,327,328,329,494,495,497,499,496,493,496,498,500,501
178,179,324,325,326,327,328,329,494,495,497,499,496,493,496,498,500,501
178,179,324,325,326,327,328,329,494,495,497,499,496,493,496,498,500,501
178,179,324,325,326,327,328,329,494,495,497,499,496,493,496,498,500,501
178,179,324,325,326,327,328,329,494,495,497,499,496,493,496,498,500,501
178,179,324,325,326,327,328,329,494,495,497,499,496,493,496,498,500,501
178,179,324,325,326,327,328,329,494,495,497,499,496,493,492,498,500,501
178,179,324,325,326,327,328,329,494,495,497,499,496,493,492,498,500,501
178,179,324,325,326,327,328,329,494,495,497,499,496,493,492,498,500,501
178,179,324,325,326,327,328,329,498,495,497,499,496,493,492,498,500,501
178,179,324,325,326,327,328,329,498,495,497,499,496,493,492,498,500,501
178,179,324,325,326,327,328,329,498,495,497,499,496,493,492,498,500,501
178,179,324,325,326,327,328,329,498,495,497,499,496,493,492,498,500,501
178,179,324,325,326,327,328,329,498,495,497,499,496,493,492,498,500,501
178,179,324,325,326,327,328,329,498,495,497,499,496,493,492,498,500,501
178,179,324,325,326,327,328,329,498,495,497,499,496,493,492,498,500,501
178,179,324,325,326,327,328,329,498,495,497,499,496,493,492,498,500,501
178,179,324,325,326,327,328,329,498,495,497,499,496,493,492,498,500,501
178,179,324,325,326,327,328,329,498,495,497,499,496,493,492,498,500,501
178,179,324,325,326,327,328,329,498,495,497,499,496,493,492,494,500,501
178,179,324,325,326,327,328,329,498,495,497,499,496,493,492,494,500,501
178,179,324,325,326,327,328,329,498,495,497,499,496,493,492,494,500,501
178,179,324,325,326,327,328,329,498,495,497,499,496,493,492,494,500,501
178,179,324,325,326,327,328,329,498,495,497,499,496,493,492,494,500,501
178,179,324,325,326,327,328,329,498,495,497,499,496,493,492,494,500,501
178,180,324,325,326,327,328,329,498,495,497,499,496,493,492,494,500,501
178,180,324,325,326,327,328,329,498,495,497,499,496,493,492,494,500,501
178,180,324,325,326,327,328,329,498,495,497,499,496,493,492,494,500,501
178,180,324,325,326,327,328,329,498,495,497,499,496,493,492,494,500,501
178,180,324,325,326,327,328,329,498,495,497,499,496,493,492,494,500,501
178,180,324,325,326,327,328,329,498,495,497,499,496,493,492,494,500,501
178,180,324,325,326,327,328,329,498,495,497,499,496,493,492,494,500,501
178,180,324,325,326,327,328,329,498,495,497,499,496,493,492,494,500,501
178,180,324,325,326,327,328,329,498,495,497,499,496,493,492,494,500,501
178,180,324,325,326,327,328,329,498,495,497,499,496,493,492,494,500,501
178,180,324,325,326,327,328,329,498,495,497,499,496,493,492,494,500,501
178,180,324,325,326,327,328,329,498,495,497,499,496,493,492,494,500,501
178,180,324,325,326,327,328,329,498,495,497,499,496,493,492,494,500,501
178,180,324,325,326,327,328,329,498,495,497,499,496,493,492,494,500,501
179,181,324,325,326,327,328,329,498,495,497,499,496,493,492,494,500,501
179,181,324,325,326,327,328,329,498,495,497,499,496,493,492,494,500,501
179,181,324,325,326,327,328,329,498,495,497,499,496,493,492,494,500,501
179,181,324,325,326,327,328,329,498,495,497,499,496,493,492,494,500,501
179,182,324,325,326,327,328,329,498,495,497,499,496,493,492,494,500,501
179,182,324,325,326,327,328,329,498,495,497,499,496,493,492,494,500,501
179,182,324,325,326,327,328,329,498,495,497,499,496,493,492,494,500,501
179,182,324,325,326,327,328,329,498,495,497,499,496,493,492,494,500,501
179,182,324,325,326,327,328,329,498,495,497,499,496,493,492,494,500,501
179,182,324,325,326,327,328,329,498,495,497,499,496,493,492,494,500,501
179,182,324,325,326,327,328,329,498,495,497,499,496,493,492,494,500,501
179,182,324,325,326,327,328,329,498,495,497,499,496,493,492,494,500,501
179,182,324,325,326,327,328,329,498,495,497,499,496,493,492,494,500,501
179,182,324,325,326,327,328,329,498,495,497,499,496,493,492,494,500,501
180,182,324,325,326,327,328,329,498,495,497,499,496,493,492,494,500,501
180,182,324,325,326,327,328,329,498,495,497,499,496,493,492,494,500,501
180,182,324,325,326,327,328,329,498,495,497,499,496,493,492,494,500,501
180,182,324,325,326,327,328,329,498,495,497,499,496,493,492,494,500,501
181,183,324,325,326,327,328,329,498,495,497,499,496,493,492,494,500,501
181,183,324,325,326,327,328,329,498,495,497,499,496,493,492,494,500,501
181,183,324,325,326,327,328,329,498,495,497,499,496,493,492,494,500,501
181,184,324,325,326,327,328,329,498,495,497,499,496,493,492,494,500,501
181,184,324,325,326,327,328,329,498,495,497,499,496,493,492,494,500,501
181,184,324,325,326,327,328,329,498,495,497,499,496,493,492,494,500,501
181,184,324,325,326,327,328,329,498,495,497,499,496,493,492,494,500,501
181,184,324,325,326,327,328,329,498,495,497,499,496,493,492,494,500,501
181,184,324,325,326,327,328,329,498,495,497,499,496,493,492,494,500,501
181,184,324,325,326,327,328,329,498,495,497,499,496,493,492,494,500,501
181,184,324,325,326,327,328,329,498,495,497,499,496,493,492,494,500,501
181,184,324,325,326,327,328,329,498,495,497,499,496,493,492,494,500,501
181,184,324,325,326,327,328,329,498,495,497,499,496,493,492,494,500,501
181,184,324,325,326,327,328,329,498,495,497,499,496,493,492,494,500,501
182,184,324,325,326,327,328,329,498,495,497,499,496,493,492,494,500,501
182,184,324,325,326,327,328,329,498,495,497,499,496,493,492,494,500,501
182,184,324,325,326,327,328,329,498,495,497,499,496,493,492,494,500,501
182,184,324,325,326,327,328,329,498,495,497,499,496,493,492,494,500,501
183,185,324,325,326,327,328,329,498,495,497,499,496,493,492,494,500,501
183,186,324,325,326,327,328,329,498,495,497,499,496,493,492,494,500,501
183,186,324,325,326,327,328,329,498,492,497,499,496,493,492,494,500,501
183,186,324,325,326,327,328,329,498,492,497,499,496,493,492,494,500,501
183,186,324,325,326,327,328,329,498,492,497,499,496,493,492,494,500,501
183,186,324,325,326,327,328,329,498,492,497,499,496,493,492,494,500,501
183,186,324,325,326,327,328,329,498,492,497,499,496,493,492,494,500,501
183,186,324,325,326,327,328,329,498,492,497,499,496,493,492,494,500,501
183,186,324,325,326,327,328,329,498,492,497,499,496,493,492,494,500,501
183,186,324,325,326,327,328,329,498,492,497,499,496,493,492,494,500,501
183,186,324,325,326,327,328,329,498,492,497,499,496,493,492,494,500,501
183,186,324,325,326,327,328,329,498,492,497,499,496,493,492,494,500,501
183,186,324,325,326,327,328,329,498,492,497,499,496,493,492,494,500,501
183,186,324,325,326,327,328,329,498,492,497,499,496,493,492,494,500,501
184,187,324,325,326,327,328,329,498,492,497,499,496,493,492,494,500,501
184,187,324,325,326,327,328,329,498,492,497,499,496,493,492,494,500,501
185,188,324,325,326,327,328,329,498,492,497,499,496,493,492,494,500,501
185,188,324,325,326,327,328,329,498,492,497,499,496,493,492,494,500,501
185,188,324,325,326,327,328,329,498,492,497,499,496,493,492,494,500,501
185,188,324,325,326,327,328,329,498,492,497,499,496,493,492,494,500,501
185,188,324,325,326,327,328,329,498,492,497,499,496,493,492,494,500,501
185,188,324,325,326,327,328,329,498,492,497,499,496,493,492,494,500,501
185,188,324,325,326,327,328,329,498,492,497,499,496,493,492,494,500,501
185,188,324,325,326,327,328,329,498,492,497,499,496,493,492,494,500,501
185,188,324,325,326,327,328,329,498,492,497,499,496,493,492,494,500,501
185,188,324,325,326,327,328,329,498,492,497,499,496,493,492,494,500,501
185,188,324,325,326,327,328,329,498,492,497,499,496,493,492,494,500,501
185,188,324,325,326,327,328,329,498,492,497,499,496,493,492,494,500,501
186,189,324,325,326,327,328,329,498,492,497,499,496,493,492,494,500,501
186,189,324,325,326,327,328,329,498,492,497,499,496,493,492,494,500,501
186,189,324,325,326,327,328,329,498,492,497,499,496,493,492,494,500,501
187,189,324,325,326,327,328,329,498,492,497,499,496,493,492,494,500,501
187,190,324,325,326,327,328,329,498,492,497,500,496,493,492,494,500,501
187,191,324,325,326,327,328,329,498,492,497,500,496,493,492,494,500,501
187,191,324,325,326,327,328,329,498,492,497,500,496,493,492,494,500,501
187,191,324,325,326,327,328,329,498,492,497,500,496,493,492,494,500,501
187,191,324,325,326,327,328,329,498,492,497,500,496,493,492,494,500,501
187,191,324,325,326,327,328,329,498,492,497,500,496,493,492,494,500,501
187,191,324,325,326,327,328,329,498,492,497,500,496,493,492,494,500,501
187,191,324,325,326,327,328,329,498,492,497,500,496,493,492,494,500,501
187,191,324,325,326,327,328,329,498,492,497,500,496,493,492,494,500,501
187,191,324,325,326,327,328,329,498,492,497,500,496,493,492,494,500,501
187,191,324,325,326,327,328,329,498,492,497,500,496,493,492,494,500,501
188,191,324,325,326,327,328,329,498,492,497,500,496,493,492,494,500,501
188,191,324,325,326,327,328,329,498,492,497,500,496,493,492,494,500,501
188,191,324,325,326,327,328,329,498,492,497,500,496,493,492,494,500,501
188,191,324,325,326,327,328,329,498,492,497,500,496,493,492,494,500,501
188,191,324,325,326,327,328,329,498,492,497,500,496,493,492,494,500,501
189,192,324,325,326,327,328,329,498,492,497,500,496,493,492,494,500,501
190,193,324,325,326,327,328,329,498,492,497,500,496,493,492,494,500,501
190,193,324,325,326,327,328,329,498,492,497,500,496,493,492,494,500,501
190,193,324,325,326,327,328,329,498,492,497,500,496,493,492,494,500,501
190,193,324,325,326,327,328,329,498,492,497,500,496,493,492,494,500,501
190,193,324,325,326,327,328,329,498,492,497,500,496,493,492,494,499,501
190,193,324,325,326,327,328,329,498,492,497,500,496,493,492,494,499,501
190,193,324,325,326,327,328,329,498,492,497,500,496,493,492,494,499,501
190,193,324,325,326,327,328,329,498,492,497,500,496,493,492,494,499,501
190,193,324,325,326,327,328,329,498,492,497,500,496,493,492,494,499,501
190,193,324,325,326,327,328,329,498,492,497,500,496,493,492,494,499,501
190,193,324,325,326,327,328,329,498,492,497,500,496,493,492,494,499,501
190,193,324,325,326,327,328,329,498,492,497,500,496,493,492,494,499,501
190,193,324,325,326,327,328,329,498,492,497,500,496,493,492,494,499,501
190,193,324,325,326,327,328,329,498,492,497,500,496,493,492,494,499,501
191,193,324,325,326,327,328,329,498,492,497,500,496,493,492,494,499,501
192,194,324,325,326,327,328,329,498,492,497,500,496,493,492,494,499,501
192,194,324,325,326,327,328,329,498,492,497,500,496,493,492,494,499,501
192,194,324,325,326,327,328,329,498,492,497,500,496,493,492,494,499,501
192,194,324,325,326,327,328,329,498,492,497,500,496,493,492,494,499,501
192,194,324,325,326,327,328,329,498,492,497,500,496,493,492,494,499,501
192,194,324,325,326,327,328,329,498,492,497,500,496,493,492,494,499,501
192,194,324,325,326,327,328,329,498,492,497,500,496,493,492,494,499,501
192,194,324,325,326,327,328,329,498,492,497,500,496,493,492,494,499,501
192,194,324,325,326,327,328,329,498,492,497,500,496,493,492,494,499,501
192,194,324,325,326,327,328,329,498,492,497,500,496,493,492,494,499,501
192,194,324,325,326,327,328,329,498,492,497,500,496,493,492,494,499,501
192,194,324,325,326,327,328,329,498,492,497,500,496,493,492,494,499,501
192,194,324,325,326,327,328,329,498,492,497,500,496,493,492,494,499,501
192,194,324,325,326,327,328,329,498,492,497,500,496,493,492,494,499,501
192,196,324,325,326,327,328,329,498,492,497,500,496,493,492,494,499,501
192,196,324,325,326,327,328,329,498,492,497,500,496,493,492,494,499,501
192,196,324,325,326,327,328,329,498,493,497,500,496,492,493,494,499,501
192,196,324,325,326,327,328,329,498,493,497,500,496,492,493,494,499,501
192,196,324,325,326,327,328,329,498,493,497,500,496,492,493,494,499,501
192,196,324,325,326,327,328,329,498,493,497,500,496,492,493,494,499,501
192,196,324,325,326,327,328,329,498,493,497,500,496,492,493,494,499,501
192,196,324,325,326,327,328,329,498,493,497,500,496,492,493,494,499,501
193,197,324,325,326,327,328,329,498,493,497,500,496,492,493,494,499,501
193,197,324,325,326,327,328,329,498,493,497,500,496,492,493,494,499,501
193,197,324,325,326,327,328,329,498,493,497,500,496,492,493,494,499,501
193,197,324,325,326,327,328,329,498,493,497,500,496,492,493,494,499,501
193,197,324,325,326,327,328,329,498,493,497,500,496,492,493,494,499,501
193,197,324,325,326,327,328,329,498,493,497,500,496,492,493,494,499,501
193,197,324,325,326,327,328,329,498,493,497,500,496,492,493,494,499,501
193,198,324,325,326,327,328,329,498,493,497,500,496,492,493,494,499,501
193,198,324,325,326,327,328,329,498,493,497,500,496,492,493,494,499,501
195,200,324,325,326,327,328,329,498,493,497,500,496,492,493,494,499,501
195,200,324,325,326,327,328,329,498,493,497,500,496,492,493,494,499,501
195,200,324,325,326,327,328,329,498,493,497,500,496,492,493,494,499,501
195,200,324,325,326,327,328,329,498,493,497,500,496,492,493,494,499,501
195,200,324,325,326,327,328,329,498,493,497,500,496,492,493,494,499,501
195,200,324,325,326,327,328,329,498,493,497,500,496,492,493,494,499,501
195,200,324,325,326,327,328,329,498,493,497,500,496,492,493,494,499,501
195,200,324,325,326,327,328,329,498,493,497,500,496,492,493,494,499,501
195,200,324,325,326,327,328,329,498,493,497,500,496,492,493,494,499,501
195,200,324,325,326,327,328,329,498,493,497,500,496,492,493,494,499,501
195,200,324,325,326,327,328,329,498,493,497,500,496,492,493,494,499,501
195,200,324,325,326,327,328,329,498,493,497,500,496,492,493,494,499,501
